eventID,eventType,language,license,accessRights,samplingProtocol,rightsHolder,institutionCode,institutionID,modified,country,countryCode,geodeticDatum,parentEventID,verbatimLocality,lat,lon,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,sampleSizeValue,eventDate,year,month,day,samplingEffort,sampleSizeUnit,footprintWKT,eventRemarks
SOC-JAM-2024-6-28-m11,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m12,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m13,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m14,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m15,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m16,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m17,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m18,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m19,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-28-m20,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-28,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-06-28,2024,6,28,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-30-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-30,James Island Pier,,,48.598934,-123.38867,0,2,3,2024-06-30,2024,6,30,3 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Overcast. Hours fished were spread over 1 night.
SOC-JAM-2024-6-30-m2,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-30,James Island Pier,,,48.598934,-123.38867,0,2,3,2024-06-30,2024,6,30,3 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Overcast. Hours fished were spread over 1 night.
SOC-JAM-2024-6-30-m3,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-30,James Island Pier,,,48.598934,-123.38867,0,2,3,2024-06-30,2024,6,30,3 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Overcast. Hours fished were spread over 1 night.
SOC-JAM-2024-6-30-m4,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-30,James Island Pier,,,48.598934,-123.38867,0,2,3,2024-06-30,2024,6,30,3 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Overcast. Hours fished were spread over 1 night.
SOC-JAM-2024-6-30-m5,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-30,James Island Pier,,,48.598934,-123.38867,0,2,3,2024-06-30,2024,6,30,3 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Overcast. Hours fished were spread over 1 night.
SOC-JAM-2024-6-6-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-6,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-06,2024,6,6,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-6-m2,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-6,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-06,2024,6,6,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-6-m3,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-6,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-06,2024,6,6,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-6-m4,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-6,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-06,2024,6,6,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-6-m5,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-6,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-06,2024,6,6,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-8-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-8,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-08,2024,6,8,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-8-m2,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-8,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-08,2024,6,8,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-8-m3,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-8,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-08,2024,6,8,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-8-m4,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-8,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-08,2024,6,8,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-8-m5,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-8,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-08,2024,6,8,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-6-8-m6,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-6-8,James Island Pier,,,48.598934,-123.38867,0,2,7.5,2024-06-08,2024,6,8,7.5 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-7-10-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-7-10,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-07-10,2024,7,10,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-7-10-m2,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-7-10,James Island Pier,,,48.598934,-123.38867,0,2,4,2024-07-10,2024,7,10,4 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-7-16-m1,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-7-16,James Island Pier,,,48.598934,-123.38867,0,2,8,2024-07-16,2024,7,16,8 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-7-16-m2,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-7-16,James Island Pier,,,48.598934,-123.38867,0,2,8,2024-07-16,2024,7,16,8 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-7-16-m3,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-7-16,James Island Pier,,,48.598934,-123.38867,0,2,8,2024-07-16,2024,7,16,8 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
SOC-JAM-2024-7-16-m4,single specimen sample,en,http://creativecommons.org/licenses/by/4.0/legalcode,https://github.com/HakaiInstitute/sentinels-light-trap-public/blob/main/LICENSE,https://github.com/HakaiInstitute/sentinels-light-trap-public/tree/main/docs/Protocols,Hakai Institute,Hakai Institute,https://edmo.seadatanet.org/report/5148,2026-08-28,Canada,CA,WGS84,SOC-JAM-2024-7-16,James Island Pier,,,48.598934,-123.38867,0,2,8,2024-07-16,2024,7,16,8 hours of light trap fishing,hours,POINT  ( -123.38867   48.598934 ),Sunny. Hours fished were spread over 1 night.
